especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
DIA_US,2002-08-01,86.86,87.27,84.76,84.87,12716300,1028170800
DIA_US,2002-08-02,84.7,85.15,82.03,83.2,12996100,1028257200
DIA_US,2002-08-05,82.9,83.25,80.3,80.47,8641500,1028516400
DIA_US,2002-08-06,82.05,84.33,81.85,83,12136600,1028602800
DIA_US,2002-08-07,84.014,84.85,82.25,84.65,12803900,1028689200
DIA_US,2002-08-08,85.085,87.35,84.34,87.25,14269400,1028775600
DIA_US,2002-08-09,86.55,88.24,85.82,87.6,12694100,1028862000
DIA_US,2002-08-12,86.385,87.49,85.98,86.99,8905900,1029121200
DIA_US,2002-08-13,86.536,87.69,84.72,84.95,12008500,1029207600
DIA_US,2002-08-14,85,87.85,83.7,87.47,15180500,1029294000
DIA_US,2002-08-15,88.05,88.95,87.03,88.33,15213200,1029380400
DIA_US,2002-08-16,87.62,88.56,87.12,87.73,8888700,1029466800
DIA_US,2002-08-19,87.53,90.13,87.5,89.92,9595800,1029726000
DIA_US,2002-08-20,89.32,89.64,88.25,89,10107600,1029812400
DIA_US,2002-08-21,89.45,90.004,88.01,89.95,12030700,1029898800
DIA_US,2002-08-22,89.75,91,89.35,90.63,9018800,1029985200
DIA_US,2002-08-23,89.89,91.005,88.4,88.72,8042400,1030071600
DIA_US,2002-08-26,88.998,89.727,87.6,89.33,8066100,1030330800
DIA_US,2002-08-27,89.985,90.44,87.95,88.5,9352800,1030417200
DIA_US,2002-08-28,87.763,87.99,86.58,87.08,8161300,1030503600
DIA_US,2002-08-29,86.204,87.64,85.06,86.75,9045400,1030590000
DIA_US,2002-08-30,86.2,88.038,86.05,86.52,9528900,1030676400
DIA_US,2002-09-03,85.52,85.66,83.11,83.16,12022300,1031022000
DIA_US,2002-09-04,83.595,84.79,82.95,84.14,11734700,1031108400
DIA_US,2002-09-05,83.138,83.95,82.15,83.4,13516300,1031194800
DIA_US,2002-09-06,84.313,85,83.9,84.52,9178500,1031281200
DIA_US,2002-09-09,83.883,85.83,83.3,85.18,8296800,1031540400
DIA_US,2002-09-10,85.77,86.5,85.18,86.49,8951500,1031626800
DIA_US,2002-09-11,87.396,87.99,85.68,85.68,6678000,1031713200
DIA_US,2002-09-12,85.32,85.42,83.74,84.14,7144300,1031799600
DIA_US,2002-09-13,83.44,83.87,82.7,83.53,9613400,1031886000
DIA_US,2002-09-16,83.05,84.2,82.75,84.15,5979200,1032145200
DIA_US,2002-09-17,85.02,85.29,81.998,82.16,13076900,1032231600
DIA_US,2002-09-18,81.412,82.9,80.77,81.42,11652700,1032318000
DIA_US,2002-09-19,80.495,81.49,79.5,79.64,12834900,1032404400
DIA_US,2002-09-20,79.88,81.25,79.2,79.67,9374000,1032490800
DIA_US,2002-09-23,79.027,79.23,77.03,78.8,9103300,1032750000
DIA_US,2002-09-24,77.71,78.8,76.6,77.07,15204200,1032836400
DIA_US,2002-09-25,78.05,79.09,76.65,78.66,11782400,1032922800
DIA_US,2002-09-26,79.18,80.27,78.609,79.81,11288200,1033009200
DIA_US,2002-09-27,79.21,79.5,76.85,76.85,10730600,1033095600
DIA_US,2002-09-30,76.05,76.96,74.6,76,17221400,1033354800
DIA_US,2002-10-01,76.67,80.05,75.95,80,15773600,1033441200
DIA_US,2002-10-02,79.06,79.88,77.29,77.92,13696300,1033527600
DIA_US,2002-10-03,78.48,79.4,77,77.38,13746700,1033614000
DIA_US,2002-10-04,77.939,78.01,74.81,75.96,16882400,1033700400
DIA_US,2002-10-07,75.23,76.65,74.14,74.74,13421300,1033959600
DIA_US,2002-10-08,75.293,76.5,73.4,75.39,21139200,1034046000
DIA_US,2002-10-09,74.03,74.74,72.9,73.12,20805800,1034132400
DIA_US,2002-10-10,73,75.8,72.03,75.42,21250100,1034218800
DIA_US,2002-10-11,76.75,79.21,76.54,78.99,23529900,1034305200
DIA_US,2002-10-14,77.95,79.4,77.58,78.94,12543000,1034564400
DIA_US,2002-10-15,81.5,82.85,81.1,82.8,17251100,1034650800
DIA_US,2002-10-16,81.61,82.1,80.22,80.8,17525300,1034737200
DIA_US,2002-10-17,83.34,83.79,82.1,82.84,13092600,1034823600
DIA_US,2002-10-18,82.143,83.48,81.49,83.1,11024300,1034910000
DIA_US,2002-10-21,82.5,85.64,82.34,85.42,14146100,1035169200
DIA_US,2002-10-22,84.39,85.01,83.8,84.73,10884200,1035255600
DIA_US,2002-10-23,84,85.24,83,85.23,12145100,1035342000
DIA_US,2002-10-24,85.68,85.89,82.78,83.03,12612600,1035428400
DIA_US,2002-10-25,82.82,84.69,82.55,84.63,12139700,1035514800
DIA_US,2002-10-28,85.56,85.8,83.3,84.03,8824500,1035774000
DIA_US,2002-10-29,83.71,84.2,81.85,83.71,13947300,1035860400
DIA_US,2002-10-30,83.887,84.95,83.16,84.35,9938500,1035946800
DIA_US,2002-10-31,84.59,85.15,83.43,83.75,10208300,1036033200
DIA_US,2002-11-01,83.5,85.61,83.2,85.3,9547200,1036119600
DIA_US,2002-11-04,86.58,87.5,85.6,85.7,12262800,1036378800
DIA_US,2002-11-05,85.52,87.058,85.5,86.9,10788700,1036465200
DIA_US,2002-11-06,87.48,88.15,85.91,88.05,17487200,1036551600
DIA_US,2002-11-07,87.2,87.38,85.55,86.05,9719400,1036638000
DIA_US,2002-11-08,85.92,86.94,85.14,85.28,9417000,1036724400
DIA_US,2002-11-11,85.15,85.17,83.61,83.96,7271400,1036983600
DIA_US,2002-11-12,84.26,85.34,83.8,84.3,9216900,1037070000
DIA_US,2002-11-13,83.73,85.24,83.18,84.6,16988200,1037156400
DIA_US,2002-11-14,85.21,85.8,84.35,85.65,8669600,1037242800
DIA_US,2002-11-15,84.75,85.98,84.45,85.85,7217100,1037329200
DIA_US,2002-11-18,86.5,86.76,84.9,84.91,5613000,1037588400
DIA_US,2002-11-19,84.45,85.59,84.15,85.06,6070300,1037674800
DIA_US,2002-11-20,84.7,86.97,84.56,86.93,8542300,1037761200
DIA_US,2002-11-21,87.19,88.84,86.91,88.74,9370400,1037847600
DIA_US,2002-11-22,88.25,88.99,88.1,88.19,7770100,1037934000
DIA_US,2002-11-25,88.18,88.95,87.72,88.48,6356900,1038193200
DIA_US,2002-11-26,87.94,88.6,86.85,86.9,5854400,1038279600
DIA_US,2002-11-27,87.653,89.65,87.59,89.53,8266300,1038366000
DIA_US,2002-11-29,89.7,89.8,88.82,88.9,3058100,1038538800
DIA_US,2002-12-02,90.4,90.66,88.03,88.87,8930500,1038798000
DIA_US,2002-12-03,88.203,88.39,87.418,87.93,7015900,1038884400
DIA_US,2002-12-04,86.94,88.4,86.7,87.75,9951900,1038970800
DIA_US,2002-12-05,87.97,88.15,86.29,86.62,6925500,1039057200
DIA_US,2002-12-06,85.44,87.04,85.1,86.83,9464800,1039143600
DIA_US,2002-12-09,85.97,86.26,84.76,84.76,5614100,1039402800
DIA_US,2002-12-10,85.34,86.01,84.92,85.75,6091400,1039489200
DIA_US,2002-12-11,85.498,86.5,85.13,85.99,5673700,1039575600
DIA_US,2002-12-12,86.25,86.5,85.26,85.65,5282400,1039662000
DIA_US,2002-12-13,84.84,85.45,84.37,84.37,6492900,1039748400
DIA_US,2002-12-16,84.937,86.7,84.78,86.7,5628400,1040007600
DIA_US,2002-12-17,86.13,86.69,85.48,85.57,4210300,1040094000
DIA_US,2002-12-18,85.15,85.23,84.36,84.8,6715600,1040180400
DIA_US,2002-12-19,84.376,85.38,83.56,84.01,7280300,1040266800
DIA_US,2002-12-20,84.34,85.36,83.67,85.35,4715100,1040353200
DIA_US,2002-12-23,84.82,85.99,84.68,85.14,4688300,1040612400
DIA_US,2002-12-24,84.68,84.99,84.49,84.63,1449500,1040698800
DIA_US,2002-12-26,84.9,85.7,84.1,84.55,2966400,1040871600
DIA_US,2002-12-27,84.1,84.6,82.9,82.96,5972000,1040958000
DIA_US,2002-12-30,83.3,83.79,82.6,83.35,5939300,1041217200
DIA_US,2002-12-31,83.28,83.73,82.48,83.51,5609400,1041303600
DIA_US,2003-01-02,84.15,86.33,83.95,86.18,7460000,1041476400
DIA_US,2003-01-03,86,86.54,85.62,86.36,4615500,1041562800
DIA_US,2003-01-06,86.3,88.19,86.06,87.67,6112000,1041822000
DIA_US,2003-01-07,87.65,88.23,87.2,87.72,6762100,1041908400
DIA_US,2003-01-08,87.2,87.2,85.91,86.17,9217000,1041994800
DIA_US,2003-01-09,86.65,88.02,86.63,87.78,8807500,1042081200
DIA_US,2003-01-10,86.92,88.38,86.7,87.99,7428900,1042167600
DIA_US,2003-01-13,88.51,88.88,87.58,88.09,6230700,1042426800
DIA_US,2003-01-14,87.8,88.58,87.14,88.44,4362700,1042513200
DIA_US,2003-01-15,88.6,88.7,87.15,87.68,5526300,1042599600
DIA_US,2003-01-16,87.75,88.23,86.87,87.3,6500000,1042686000
DIA_US,2003-01-17,86.42,86.95,85.67,86.11,6495400,1042772400
DIA_US,2003-01-21,86.35,86.4,84.45,84.68,6436600,1043118000
DIA_US,2003-01-22,84.13,84.54,83.15,83.36,8264900,1043204400
DIA_US,2003-01-23,83.7,84.03,82.69,83.44,9125200,1043290800
DIA_US,2003-01-24,83.3,83.43,81.18,81.4,10266900,1043377200
DIA_US,2003-01-27,80.8,81.8,79.61,80.15,10518200,1043636400
DIA_US,2003-01-28,80.58,81.28,80.1,80.76,7468200,1043722800
DIA_US,2003-01-29,80.16,81.72,79.52,81.08,12064000,1043809200
DIA_US,2003-01-30,81.3,81.57,79.3,79.3,10129300,1043895600
DIA_US,2003-01-31,79.14,81.03,79.14,80.84,10300700,1043982000
DIA_US,2003-02-03,80.97,81.63,80.82,81.12,5466800,1044241200
DIA_US,2003-02-04,80.39,80.75,79.4,80.48,6721400,1044327600
DIA_US,2003-02-05,80.81,81.69,79.6,80.12,9332500,1044414000
DIA_US,2003-02-06,79.74,80.15,79,79.67,8840800,1044500400
DIA_US,2003-02-07,80.11,80.24,78.4,78.85,7624700,1044586800
DIA_US,2003-02-10,78.96,79.53,78.1,79.43,7267200,1044846000
DIA_US,2003-02-11,79.83,80.02,78.2,78.7,7899300,1044932400
DIA_US,2003-02-12,78.524,78.843,77.71,77.73,6868000,1045018800
DIA_US,2003-02-13,77.7,78.17,76.52,78.02,8580000,1045105200
DIA_US,2003-02-14,78.1,79.62,77.47,79.6,10647800,1045191600
DIA_US,2003-02-18,80,81.05,79.88,80.85,8396000,1045537200
DIA_US,2003-02-19,80.53,80.73,79.7,80.54,5358000,1045623600
DIA_US,2003-02-20,80.553,80.72,79.28,79.62,5211300,1045710000
DIA_US,2003-02-21,79.53,80.55,78.55,80.24,7828700,1045796400
DIA_US,2003-02-24,79.822,79.95,78.6,78.71,6724100,1046055600
DIA_US,2003-02-25,77.95,79.4,77.22,79.33,8164400,1046142000
DIA_US,2003-02-26,78.83,79.39,78.04,78.26,6355600,1046228400
DIA_US,2003-02-27,78.68,79.46,77.9,79.04,9915300,1046314800
DIA_US,2003-02-28,79.17,79.78,78.62,79.31,9219100,1046401200
DIA_US,2003-03-03,79.68,79.93,78.33,78.59,7119500,1046660400
DIA_US,2003-03-04,78.45,78.47,77.2,77.26,5179300,1046746800
DIA_US,2003-03-05,77.05,77.89,76.753,77.84,7611800,1046833200
DIA_US,2003-03-06,77.33,77.9,76.73,76.87,8067100,1046919600
DIA_US,2003-03-07,75.95,77.58,75.78,77.55,11890900,1047006000
DIA_US,2003-03-10,76.75,77.03,75.67,75.78,7251000,1047265200
DIA_US,2003-03-11,75.95,76.57,75.23,75.35,8552500,1047351600
DIA_US,2003-03-12,75.11,75.78,74.31,75.75,10318400,1047438000
DIA_US,2003-03-13,76.8,78.5,76.33,78.44,12667700,1047524400
DIA_US,2003-03-14,78.85,79.55,78.15,78.96,12988600,1047610800
DIA_US,2003-03-17,78.28,81.75,77.86,81.46,14695700,1047870000
DIA_US,2003-03-18,81.8,82.35,81.1,82.14,11249300,1047956400
DIA_US,2003-03-19,82.34,83,81.39,82.92,9370900,1048042800
DIA_US,2003-03-20,82.3,83.45,81.47,83.12,14871800,1048129200
DIA_US,2003-03-21,83.82,85.36,83.3,85.13,17273400,1048215600
DIA_US,2003-03-24,83.452,83.64,81.888,82.24,16261400,1048474800
DIA_US,2003-03-25,82.27,83.49,81.85,82.81,12116000,1048561200
DIA_US,2003-03-26,82.69,82.99,81.96,82.38,9408400,1048647600
DIA_US,2003-03-27,81.626,82.61,81.17,82.03,9008800,1048734000
DIA_US,2003-03-28,81.55,82.15,81.2,81.57,6383200,1048820400
DIA_US,2003-03-31,80.4,80.9,79.389,79.82,13388700,1049079600
DIA_US,2003-04-01,80.27,81.106,79.76,80.79,9579900,1049166000
DIA_US,2003-04-02,82.24,83.34,82.18,82.75,11880400,1049252400
DIA_US,2003-04-03,83.51,83.85,82.37,82.37,9880800,1049338800
DIA_US,2003-04-04,83.07,83.25,82.3,82.89,7442500,1049425200
DIA_US,2003-04-07,84.91,85.4,82.92,82.93,11804500,1049684400
DIA_US,2003-04-08,83.17,83.564,82.73,83.2,7798600,1049770800
DIA_US,2003-04-09,83.48,84.1,82.02,82.24,11041900,1049857200
DIA_US,2003-04-10,82.31,82.47,81.56,82.46,6493700,1049943600
DIA_US,2003-04-11,83.03,83.58,81.92,82.2,8301100,1050030000
DIA_US,2003-04-14,82.39,83.85,82.25,83.84,6751600,1050289200
DIA_US,2003-04-15,83.582,84.45,83.24,84.4,6784600,1050375600
DIA_US,2003-04-16,84.65,84.65,82.52,82.7,9556500,1050462000
DIA_US,2003-04-17,82.65,83.65,82.42,83.48,8776100,1050548400
DIA_US,2003-04-21,83.66,84.1,83.11,83.53,6019300,1050894000
DIA_US,2003-04-22,83.03,85.03,82.71,84.92,9075700,1050980400
DIA_US,2003-04-23,85.13,85.42,84.58,85.22,6890000,1051066800
DIA_US,2003-04-24,84.57,84.99,84.05,84.44,8670100,1051153200
DIA_US,2003-04-25,84.2,84.37,82.85,83.16,7868200,1051239600
DIA_US,2003-04-28,83.43,85.15,83.19,84.79,7366200,1051498800
DIA_US,2003-04-29,85.13,85.7,84.45,85.11,11302500,1051585200
DIA_US,2003-04-30,84.93,85.41,84.44,84.86,10045100,1051671600
DIA_US,2003-05-01,84.75,84.93,83.5,84.61,11246100,1051758000
DIA_US,2003-05-02,84.25,86.03,84.21,85.81,10967600,1051844400
DIA_US,2003-05-05,86,86.19,85.1,85.5,8220300,1052103600
DIA_US,2003-05-06,85.51,86.58,85.4,85.99,9821300,1052190000
DIA_US,2003-05-07,85.6,86.46,85.21,85.86,8498200,1052276400
DIA_US,2003-05-08,85.03,85.95,84.87,85.13,8729400,1052362800
DIA_US,2003-05-09,85.36,86.29,85.2,86.17,6892800,1052449200
DIA_US,2003-05-12,85.95,87.59,85.81,87.34,8116100,1052708400
DIA_US,2003-05-13,87.03,87.39,86.61,87.04,6896000,1052794800
DIA_US,2003-05-14,87.38,87.54,86.32,86.84,7836300,1052881200
DIA_US,2003-05-15,87.206,87.7,86.66,87.32,7472100,1052967600
DIA_US,2003-05-16,87.09,87.6,86.533,86.99,7415500,1053054000
DIA_US,2003-05-19,86.28,87.15,84.9,85.17,9804800,1053313200
DIA_US,2003-05-20,85.37,85.654,84.25,85.07,10812500,1053399600
DIA_US,2003-05-21,84.9,85.43,84.519,85.2,8298000,1053486000
DIA_US,2003-05-22,85.47,86.45,85.28,86.04,6997400,1053572400
DIA_US,2003-05-23,85.99,86.43,85.61,86.23,4641000,1053658800
DIA_US,2003-05-27,85.72,88.17,85.6,87.87,10007100,1054004400
DIA_US,2003-05-28,88.17,88.75,87.91,88,6345800,1054090800
DIA_US,2003-05-29,88.25,88.9,87.05,87.4,8645200,1054177200
DIA_US,2003-05-30,87.77,88.98,87.71,88.84,7899500,1054263600
DIA_US,2003-06-02,89.41,90.91,89.05,89.34,9539200,1054522800
DIA_US,2003-06-03,89.05,89.69,88.8,89.55,7892600,1054609200
DIA_US,2003-06-04,89.44,90.91,89.34,90.71,8768400,1054695600
DIA_US,2003-06-05,90.13,90.77,89.94,90.74,7983000,1054782000
DIA_US,2003-06-06,91.47,92.49,90.747,90.87,10659500,1054868400
DIA_US,2003-06-09,90.41,90.94,89.7,90.23,7854400,1055127600
DIA_US,2003-06-10,90.49,91.1,90.16,91.03,6331700,1055214000
DIA_US,2003-06-11,91.01,92.23,90.74,92.11,8556900,1055300400
DIA_US,2003-06-12,92.61,92.7,91.5,92.43,8583600,1055386800
DIA_US,2003-06-13,92.4,92.53,91.05,91.58,6189800,1055473200
DIA_US,2003-06-16,91.98,93.56,91.81,93.5,8100900,1055732400
DIA_US,2003-06-17,93.84,93.95,93.01,93.46,7680200,1055818800
DIA_US,2003-06-18,92.99,93.7,92.63,93.26,7921500,1055905200
DIA_US,2003-06-19,93.304,93.51,91.84,92.12,9833700,1055991600
DIA_US,2003-06-20,92.67,92.9,91.8,91.84,8024000,1056078000
DIA_US,2003-06-23,91.84,91.89,90.49,90.9,11290600,1056337200
DIA_US,2003-06-24,90.61,91.56,90.58,91.19,9752800,1056423600
DIA_US,2003-06-25,91.11,91.73,90.08,90.09,9717200,1056510000
DIA_US,2003-06-26,90.21,91.11,90.02,90.83,7086000,1056596400
DIA_US,2003-06-27,90.865,91.2,89.78,89.87,7035200,1056682800
DIA_US,2003-06-30,90.37,90.78,89.79,89.91,5867200,1056942000
DIA_US,2003-07-01,89.592,90.67,88.85,90.58,7583500,1057028400
DIA_US,2003-07-02,90.81,91.68,90.72,91.66,4518800,1057114800
DIA_US,2003-07-03,91,91.67,90.01,90.7,3271200,1057201200
DIA_US,2003-07-07,91.6,92.8,91.59,92.36,6735600,1057546800
DIA_US,2003-07-08,92.06,92.55,91.761,92.46,4684900,1057633200
DIA_US,2003-07-09,92.17,92.49,91.23,91.83,7523000,1057719600
DIA_US,2003-07-10,91.24,91.34,90.11,90.59,7536100,1057806000
DIA_US,2003-07-11,90.69,91.69,90.67,91.39,4637600,1057892400
DIA_US,2003-07-14,92.57,93,91.5,91.85,6308200,1058151600
DIA_US,2003-07-15,92.41,92.5,91.07,91.59,6850500,1058238000
DIA_US,2003-07-16,91.81,91.81,90.57,91.28,6342600,1058324400
DIA_US,2003-07-17,90.7,91.34,90.39,90.72,8383500,1058410800
DIA_US,2003-07-18,91.09,91.96,90.8,91.83,6418000,1058497200
DIA_US,2003-07-21,91.81,91.88,90.8,91.15,8946000,1058756400
DIA_US,2003-07-22,91.32,91.94,90.45,91.66,8466800,1058842800
DIA_US,2003-07-23,91.82,92.17,91.06,92.06,5299400,1058929200
DIA_US,2003-07-24,92.68,92.97,91.15,91.24,6708000,1059015600
DIA_US,2003-07-25,91.38,92.93,90.92,92.91,8851300,1059102000
DIA_US,2003-07-28,93.06,93.15,92.4,92.66,5671300,1059361200
DIA_US,2003-07-29,92.86,93.03,91.74,92.27,5964800,1059447600
DIA_US,2003-07-30,92.48,92.58,91.75,92.16,5326400,1059534000
DIA_US,2003-07-31,92.91,93.77,92.3,92.47,10250800,1059620400
DIA_US,2003-08-01,92.49,92.55,91.5,91.79,6745300,1059706800
DIA_US,2003-08-04,91.6,92.24,90.6,91.94,7650300,1059966000
DIA_US,2003-08-05,91.76,92.05,90.03,90.03,5992100,1060052400
DIA_US,2003-08-06,90.39,91.5,90.1,90.66,9098500,1060138800
DIA_US,2003-08-07,90.8,91.55,90.43,91.55,6173600,1060225200
DIA_US,2003-08-08,91.78,92.2,91.45,92.19,4954200,1060311600
DIA_US,2003-08-11,92.05,92.66,91.6,92.44,5900600,1060570800
DIA_US,2003-08-12,92.47,93.39,92.21,93.25,5581100,1060657200
DIA_US,2003-08-13,93.5,93.65,92.55,93.03,7476200,1060743600
DIA_US,2003-08-14,93.05,93.58,92.41,93.1,6277600,1060830000
DIA_US,2003-08-15,93,93.52,92.9,93.33,3958100,1060916400
DIA_US,2003-08-18,93.72,94.39,93.54,94.28,5734700,1061175600
DIA_US,2003-08-19,94.37,94.61,93.62,94.49,7071700,1061262000
DIA_US,2003-08-20,93.94,94.49,93.84,94.18,5288200,1061348400
DIA_US,2003-08-21,94.59,95.05,94.1,94.44,6866600,1061434800
DIA_US,2003-08-22,95.16,95.24,93.65,93.71,5892200,1061521200
DIA_US,2003-08-25,93.52,94,93.01,93.48,4386600,1061780400
DIA_US,2003-08-26,93.11,93.84,92.55,93.6,5630700,1061866800
DIA_US,2003-08-27,93.46,93.71,93.25,93.53,3081200,1061953200
DIA_US,2003-08-28,93.75,94.17,92.81,93.97,5054700,1062039600
DIA_US,2003-08-29,93.77,94.45,93.69,94.41,4477600,1062126000
DIA_US,2003-09-02,94.26,95.6,94.07,95.46,6040900,1062471600
DIA_US,2003-09-03,95.61,96.23,95.36,96.02,5566200,1062558000
DIA_US,2003-09-04,95.91,96.49,95.65,96.21,4867500,1062644400
DIA_US,2003-09-05,95.69,95.95,94.86,95.38,7310200,1062730800
DIA_US,2003-09-08,95.67,96.24,95.31,96.12,3903400,1062990000
DIA_US,2003-09-09,95.78,95.99,95.15,95.45,4283400,1063076400
DIA_US,2003-09-10,95.09,95.25,94.21,94.68,7632800,1063162800
DIA_US,2003-09-11,94.74,95.34,94.53,94.97,6202300,1063249200
DIA_US,2003-09-12,94.55,95.2,94.1,95.05,5045800,1063335600
DIA_US,2003-09-15,95.13,95.21,94.25,94.83,3837800,1063594800
DIA_US,2003-09-16,94.95,96.05,94.91,96,4996700,1063681200
DIA_US,2003-09-17,96.023,96.24,95.71,95.95,4179800,1063767600
DIA_US,2003-09-18,95.98,96.95,95.7,96.95,5948800,1063854000
DIA_US,2003-09-19,96.73,96.99,96.21,96.47,4990300,1063940400
DIA_US,2003-09-22,95.72,95.85,95.14,95.56,6262300,1064199600
DIA_US,2003-09-23,95.62,95.98,95.16,95.77,5299200,1064286000
DIA_US,2003-09-24,95.89,96.09,94.31,94.44,6195500,1064372400
DIA_US,2003-09-25,94.575,94.74,93.22,93.25,7254100,1064458800
DIA_US,2003-09-26,93.62,93.74,93.13,93.3,6564500,1064545200
DIA_US,2003-09-29,93.51,94.11,93.05,93.92,6896400,1064804400
DIA_US,2003-09-30,93.74,93.74,92.42,93.13,7711200,1064890800
DIA_US,2003-10-01,93.42,94.88,93.32,94.81,6856700,1064977200
DIA_US,2003-10-02,94.57,95.29,94.45,95.19,6459700,1065063600
DIA_US,2003-10-03,96.318,96.86,95.7,95.92,6952200,1065150000
DIA_US,2003-10-06,96.01,96.44,95.77,96.2,3655000,1065409200
DIA_US,2003-10-07,95.8,96.7,95.55,96.69,6654300,1065495600
DIA_US,2003-10-08,96.74,96.92,96.13,96.73,4543800,1065582000
DIA_US,2003-10-09,97.45,97.9,96.65,97.14,6370900,1065668400
DIA_US,2003-10-10,97.08,97.34,96.78,97.29,2693500,1065754800
DIA_US,2003-10-13,97.5,98.02,97.458,97.9,4456700,1066014000
DIA_US,2003-10-14,97.8,98.37,97.538,98.36,4617000,1066100400
DIA_US,2003-10-15,98.8,98.83,97.85,98.22,5046600,1066186800
DIA_US,2003-10-16,97.68,98.5,97.55,98.18,7649800,1066273200
DIA_US,2003-10-17,98.25,98.37,97.14,97.3,6300800,1066359600
DIA_US,2003-10-20,97.55,98,97.19,97.97,4409100,1066618800
DIA_US,2003-10-21,97.8,97.97,97.4,97.6,4540400,1066705200
DIA_US,2003-10-22,96.77,96.96,95.96,96.21,6841400,1066791600
DIA_US,2003-10-23,95.65,96.5,95.64,95.95,6929500,1066878000
DIA_US,2003-10-24,95.43,96.18,95.096,96.18,6605800,1066964400
DIA_US,2003-10-27,96.45,96.77,96.06,96.29,3800100,1067223600
DIA_US,2003-10-28,96.55,97.73,96.43,97.63,5378400,1067310000
DIA_US,2003-10-29,97.34,98.02,97.29,97.87,4433100,1067396400
DIA_US,2003-10-30,98.55,98.6,97.741,98.3,7226500,1067482800
DIA_US,2003-10-31,98.23,98.55,97.97,98.03,5322800,1067569200
DIA_US,2003-11-03,98.45,99.15,98.45,98.51,5379844,1067828400
DIA_US,2003-11-04,98.59,98.9,98.38,98.58,4794247,1067914800
DIA_US,2003-11-05,98.34,98.81,97.98,98.56,4229300,1068001200
DIA_US,2003-11-06,98.38,98.96,97.95,98.93,5904100,1068087600
DIA_US,2003-11-07,99.28,99.35,98.11,98.11,4671300,1068174000
DIA_US,2003-11-10,98.336,98.5,97.6,97.81,4654200,1068433200
DIA_US,2003-11-11,97.69,97.93,97.43,97.62,3350000,1068519600
DIA_US,2003-11-12,97.73,98.95,97.66,98.8,6127900,1068606000
DIA_US,2003-11-13,98.48,98.91,98.28,98.72,4045800,1068692400
DIA_US,2003-11-14,98.72,99.305,97.74,97.97,6106400,1068778800
DIA_US,2003-11-17,97.462,97.71,96.63,97.54,5915200,1069038000
DIA_US,2003-11-18,97.8,97.9,96.47,96.6,4693800,1069124400
DIA_US,2003-11-19,96.71,97.53,96.6,97.38,4055500,1069210800
DIA_US,2003-11-20,96.59,97.7,96.53,96.54,6759700,1069297200
DIA_US,2003-11-21,96.56,96.62,95.92,96.49,4752900,1069383600
DIA_US,2003-11-24,96.786,97.65,96.77,97.47,4878000,1069642800
DIA_US,2003-11-25,97.585,98.07,97.37,97.68,5583100,1069729200
DIA_US,2003-11-26,98.08,98.15,97.15,97.9,4063900,1069815600
DIA_US,2003-11-28,97.86,98.16,97.763,98.08,864700,1069988400
DIA_US,2003-12-01,98.33,99.16,98.33,99.1,5855200,1070247600
DIA_US,2003-12-02,98.9,99.04,98.51,98.75,4125000,1070334000
DIA_US,2003-12-03,99,99.59,98.85,98.95,6231600,1070420400
DIA_US,2003-12-04,98.88,99.52,98.86,99.45,6236700,1070506800
DIA_US,2003-12-05,99.15,99.33,98.59,98.8,5431200,1070593200
DIA_US,2003-12-08,98.73,99.85,98.73,99.81,5194500,1070852400
DIA_US,2003-12-09,100,100.15,99.28,99.441,9542000,1070938800
DIA_US,2003-12-10,99.48,99.77,98.98,99.6,5558600,1071025200
DIA_US,2003-12-11,99.58,100.43,99.52,100.38,6780800,1071111600
DIA_US,2003-12-12,100.32,100.77,99.93,100.63,6134500,1071198000
DIA_US,2003-12-15,101.7,101.78,100.2,100.45,7614700,1071457200
DIA_US,2003-12-16,100.67,101.56,100.6,101.5,5993500,1071543600
DIA_US,2003-12-17,101.34,101.86,101.11,101.86,4868900,1071630000
DIA_US,2003-12-18,101.89,102.83,101.7,102.81,10493900,1071716400
DIA_US,2003-12-19,103.04,103.07,102.38,102.74,10812700,1071802800
DIA_US,2003-12-22,102.61,103.63,102.61,103.61,6461600,1072062000
DIA_US,2003-12-23,103.4,103.87,103.07,103.46,7625500,1072148400
DIA_US,2003-12-24,103.16,103.44,103.1,103.2,3742600,1072234800
DIA_US,2003-12-26,103.25,103.52,103.2,103.27,2088500,1072407600
DIA_US,2003-12-29,103.63,104.75,103.58,104.68,6598900,1072666800
DIA_US,2003-12-30,104.53,104.74,104.16,104.33,5493000,1072753200
DIA_US,2003-12-31,104.48,104.74,104.18,104.57,5658200,1072839600
DIA_US,2004-01-02,105.04,105.47,103.99,104.37,8232900,1073012400
DIA_US,2004-01-05,104.84,105.63,104.8,105.58,6942600,1073271600
DIA_US,2004-01-06,105.25,105.66,105.14,105.5,7702900,1073358000
DIA_US,2004-01-07,105.32,105.58,104.808,105.55,6670700,1073444400
